"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163"
0,0,0,0,0,35.5066495360781,131.416661951242,52.9902700831232,86.1091888850753,0,19.8713512811712,28.4555727338949,227.644581871159,85.3667182016847,153.660092763032,79.6756036549057,62.6022600145688,96.243571123424,34.844623051525,7.31996313692517,80.5195945061769,65.8796682323266,1661.63163208201,270.838636066231,7.31996313692517,0,43.919778821551,5.83470795822605,5.83470795822605,11.6694159164521,0,40.8429557075824,29.1735397911303,5.83470795822605,58.3470795822605,11.6694159164521,17.5041238746782,0,29.1735397911303,11.6694159164521,11.6694159164521,58.3470795822605,52.5123716240345,110.859451206295,17.5041238746782,0,11.6694159164521,11.6694159164521,0,0,0,23.3388318329042,0,5.35648893840898,0,0,149.981690275451,5.35648893840898,5.35648893840898,139.268712398633,1109.54549644336,317.656306817863,0,0,0,12.2175502622255,6.10877513111275,24.435100524451,0,0,24.435100524451,12.2175502622255,91.6316269666913,6.10877513111275,79.4140767044658,116.066727491142,250.459780375623,244.35100524451,106.501669805898,139.698038038443,186.699430977375,137.568001772802,520.793149568466,157.220573454631,0,65.6435323010166,50.6305446895826,115.726959290475,231.453918580949,120.028861247874,84.5022971791826,94.8240550513449,77.4131840412168,149.665489146353,820.579750836898,72.2523051051357,103.217578721622,72.2523051051357,89.0846741083108,52.0848890481025,227.871389585448,175.786500537346,227.871389585448,950.54922512787,917.996169472806,1679.7376718013,1597.55332942181,457.174886189043,3764.96965096859,15.4317446386511,67.8996764100647,1289.8833615167,7891.00136195027,5241.32688502089,3148.66426893506,1995.81482683546,1078.05472140626,508.659622071968,1003.79677452808,3685.45471457186,1414.61054424831,163.518050016702,113.851586768469,151.769423332884,557.131904110032,511.836627353119,742.842538813376,172.12205167627,4307.58081958244,326.125992649775,1037.26183773331,991.966560976399,45.2952767569132,364.875589503124,2385.46037803711,1226.80819441909,318.061383738282,318.061383738282,128.279757829881,40.9221479437299,228.911908986627,686.965786163384,912.612747862658,1482.54150568526,777.520810930868,514.449859864033,1572.57968526619,5.84602113481855,47.6479444677821,40.8410952580989,408.410952580989,41.1215856739571,0,4718.70195608658,5510.29248031025,0,0,0,0,0,0,0,0
0,0,0,5.56477050382431,56.4370140738154,13.2475675207808,158.97081024937,145.723242728589,258.327566655226,351.060539300692,39.7427025623424,28.4555727338949,22.7644581871159,552.038111037561,534.964767397224,45.5289163742318,187.806780043706,159.351207309811,7.31996313692517,21.9598894107755,58.5597050954014,14.6399262738503,2181.3490148037,14.6399262738503,51.2397419584762,7.31996313692517,65.8796682323266,0,5.83470795822605,64.1817875404866,0,87.5206193733908,29.1735397911303,17.5041238746782,35.0082477493563,5.83470795822605,11.6694159164521,0,11.6694159164521,23.3388318329042,5.83470795822605,46.6776636658084,17.5041238746782,35.0082477493563,17.5041238746782,0,0,0,0,0,145.867698955651,320.908937702433,10.712977876818,0,0,0,16.0694668152269,326.745825242948,246.398491166813,133.912223460225,0,6.10877513111275,0,0,0,0,12.2175502622255,0,6.10877513111275,6.10877513111275,6.10877513111275,6.10877513111275,30.5438756555638,12.2175502622255,6.10877513111275,36.6526507866765,42.7614259177893,36.6526507866765,853.299393715396,216.178288500118,117.915430090973,501.140577886637,186.699430977375,68.7840008864012,167.046859295546,17.0592207965691,43.3976097339279,79.5622845122012,14.4658699113093,65.0964146008919,104.002827297456,392.423111286124,541.892288288518,330.296251909192,572.857561905004,36.1261525525679,113.539336593785,428.352951694733,15.4826368082434,1920.63028364878,455.742779170896,104.169778096205,592.465612922165,1282.59039280952,175.786500537346,878.932502686729,722.677835542422,1804.11817966504,4966.17425389667,197.526331374734,4672.73227658354,288.879677628631,1814.15668566406,4150.51199086894,27.0769654576725,328.358699852818,1522.18289888701,884.460387632602,0,1053.16559759032,227.053599786193,72.2443272046977,0,1416.2524840643,837.962620002894,398.598435460836,416.716546163601,828.903564651511,1136.91144659852,462.011822920515,226.476383784566,208.358273081801,552.602376434341,1338.10126597206,658.841437743583,636.122767476563,3305.56652385143,181.749362136161,189.258918951615,340.590054184643,489.061425528709,359.875388596597,876.619536325044,258.372073864223,579.67317707574,1063.97584653698,146.150528370464,35.0761268089113,12.6528703445017,34.0342460484158,207.81926870723,4461.69204562435,1572.90065202886,1840.19095890958,4009.35460321082,0,0,0,0,0,0,0,0
0,0,0,0,52.9902700831232,271.575134176007,99.3567564058561,112.604323926637,337.812971779911,39.7427025623424,18.0060128539484,142.277863669474,85.3667182016847,398.378018274528,244.717925511496,34.1466872806739,22.7644581871159,135.821602421286,36.5998156846259,36.5998156846259,73.1996313692517,65.8796682323266,80.5195945061769,29.2798525477007,241.558783518531,80.5195945061769,21.9598894107755,49.6481740232067,17.5041238746782,128.363575080973,5.83470795822605,5.83470795822605,81.6859114151647,0,17.5041238746782,40.8429557075824,0,0,11.6694159164521,0,3407.46944760401,5.83470795822605,23.3388318329042,17.5041238746782,0,17.5041238746782,11.6694159164521,0,0,0,0,21.904174773453,0,16.0694668152269,5.35648893840898,5.35648893840898,0,91.0603119529527,10.712977876818,5.35648893840898,0,36.6526507866765,12.2175502622255,6.10877513111275,18.3263253933383,6.10877513111275,0,6.10877513111275,0,12.2175502622255,48.870201048902,36.6526507866765,12.2175502622255,54.9789761800148,158.828153408932,18.3263253933383,18.3263253933383,6.10877513111275,108.089144250059,206.352002659204,2132.30402747844,108.089144250059,58.9577150454867,196.525716818289,147.394287613717,477.920824773332,115.726959290475,108.49402433482,0,500.608253908987,37.661762466536,36.1261525525679,469.639983183382,340.618009781354,87.7349419133791,340.618009781354,20.6435157443245,46.4479104247301,19.5318333930384,227.871389585448,221.360778454435,104.169778096205,97.6591669651921,3359.47534360261,7350.47996691346,6.51061113101281,169.444690785754,925.453961640185,55.5542806991438,2425.87025719595,2317.84804472539,677.637221368295,684.660412286862,1280.35365235566,50.213622399191,394.737505744941,182.206431786974,425.148340836272,0,730.134906873856,113.526799893096,36.1221636023489,41.2824726883987,3269.33402353481,462.642604330873,448.423239893441,552.602376434341,525.425210380193,516.36615502881,1979.40359427711,484.659461298971,357.832686379614,231.005911460257,2165.03245093617,1658.46292949247,579.326091809013,477.092075607422,147.671356735631,204.468032403181,511.170081007953,156.86875913185,193.779055398168,1024.26072139031,322.965092330279,9.22757406657941,777.520810930868,1718.73021363665,385.837394898025,53.5750182882316,60.3818674979147,5.84602113481855,3300.00725033506,1963.55571593145,1531.7790663549,123.364757021871,0,0,0,0,0,0,0,0
0,0,0,0,33.118918801952,165.59459400976,165.59459400976,139.099458968199,616.011889716308,111.671654713025,131.733204524418,204.880123684043,369.922445540634,73.9844891081267,79.6756036549057,347.157987353518,125.204520029138,326.846657570354,36.5998156846259,285.478562340082,51.2397419584762,175.679115286204,43.919778821551,36.5998156846259,87.8395576431021,73.1996313692517,14.6399262738503,18.9893790533773,0,35.0082477493563,11.6694159164521,58.3470795822605,52.5123716240345,0,0,17.5041238746782,0,17.5041238746782,863.536777817456,525.123716240345,35.0082477493563,315.074229744207,40.8429557075824,5.83470795822605,105.024743248069,17.5041238746782,0,0,5.35648893840898,0,112.486267706589,412.449648257492,80.3473340761347,128.555734521816,117.842756644998,42.8519115072718,0,48.2084004456808,5.35648893840898,0,37.4954225688629,30.5438756555638,12.2175502622255,6.10877513111275,0,48.870201048902,0,12.2175502622255,6.10877513111275,6.10877513111275,91.6316269666913,36.6526507866765,85.5228518355785,12.2175502622255,36.6526507866765,30.5438756555638,73.305301573353,30.5438756555638,658.361151341268,49.1314292045723,4765.74863284351,265.30971770469,167.046859295546,49.1314292045723,98.2628584091445,31.5250907078784,67.2913461289671,172.544668606641,65.9950653861088,41.9287500141847,34.9831669265163,154.826368082434,123.861094465947,216.756915315407,134.182852338109,46.4479104247301,20.6435157443245,309.652736164867,700.92498668963,2402.41550734373,2089.90617305511,1022.16594756901,2838.62645312158,6315.29279708242,16145.2805570677,3301.03360567802,2322.01983669367,2288.66971154094,774.673580860283,10277.5419293416,61.7269785546042,80.2450721209855,857.944829805676,1984.35475425514,324.490561930294,466.90398145412,531.43542604534,315.065288298309,0,1154.05047780196,36.1221636023489,552.153072207333,1367.48190780321,20.6412363441994,264.49089161799,1820.87012562791,502.777572001736,783.608287894598,525.425210380193,6508.93126996843,117.767719567974,652.25198529955,303.478354271318,197.638224945362,579.326091809013,579.326091809013,1522.15090789035,613.404097209543,522.529416141463,1567.58824842439,3754.92211529896,101.503314732373,941.2125547911,775.11622159267,0,40.9221479437299,309.839120145383,17.5380634044557,322.491990489885,111.074401561553,1033.33409501174,1120.56320961533,20.5607928369786,8892.54290199322,2426.17355476347,0,0,0,0,0,0,0,0
0,0,0,0,6.62378376039041,152.347026488979,105.980540166246,66.2378376039041,145.723242728589,32.1862495883406,17.0733436403369,239.026810964717,290.246841885728,278.86461279217,51.2200309210108,136.586749122695,1030.091732967,313.011300072844,7.31996313692517,62.6219710520342,51.2397419584762,168.359152149279,51.2397419584762,51.2397419584762,190.319041560054,65.8796682323266,29.2798525477007,13.1546710951512,0,23.3388318329042,0,29.1735397911303,99.1900352898429,110.859451206295,0,245.057734245494,35.0082477493563,1382.82578609957,793.520282318743,70.0164954987126,40.8429557075824,4387.70038458599,23.3388318329042,23.3388318329042,180.875946705008,17.5041238746782,0,5.83470795822605,5.35648893840898,0,69.6343561993167,42.8519115072718,53.5648893840898,42.8519115072718,16.0694668152269,16.0694668152269,21.4259557536359,0,53.5648893840898,0,39.7522811469742,12.2175502622255,6.10877513111275,54.9789761800148,6.10877513111275,12.2175502622255,0,12.2175502622255,12.2175502622255,30.5438756555638,42.7614259177893,36.6526507866765,30.5438756555638,12.2175502622255,0,48.870201048902,6.10877513111275,157.220573454631,284.962289386519,9.82628584091445,3596.42061777469,147.394287613717,147.394287613717,29.4788575227434,304.614861068348,58.5592956883021,0,141.417997255947,245.124528576976,25.3559096735506,37.661762466536,118.700215529866,206.435157443245,1047.65842402447,108.378457657704,567.696682968923,1414.08082848623,67.0914261690546,6.51061113101281,19.5318333930384,84.6379447031665,45.5742779170896,136.722833751269,501.317057087986,3786.36429658033,7675.21691966582,1079.42543759814,5198.24298134385,1978.34966267507,7169.58855911728,416.657105243579,749.982789438442,493.19726764783,1423.47475548907,390.681930174989,661.292191757703,998.33940749946,948.991832223822,755.69455639273,841.779658942454,0,608.916472153881,283.816999732741,2110.56641619438,169.88753403565,18.1181107027653,833.433092327203,502.777572001736,511.836627353119,3696.09458336412,1929.5787898445,1200.3248340582,117.767719567974,558.836669435557,499.810745874442,817.872129612724,1101.85550795048,79.5153459345704,976.902821481865,420.295399939872,560.780428664773,18.4551481331588,572.109592127923,286.054796063962,0,9.22757406657941,17.5380634044557,1490.73538937873,987.977571784336,87.6903170222783,62.8945866318563,30.8411892554678,0,3443.93280019391,1871.03214816505,0,0,0,0,0,0,0,0
0,0,0,0,26.4951350415616,59.6140538435137,99.3567564058561,26.4951350415616,258.327566655226,119.418306217248,56.9111454677898,386.995789180971,1257.73631483815,364.231330993855,347.157987353518,221.95346732438,1411.39640760119,45.5289163742318,80.4998834687115,47.157764964378,14.6399262738503,21.9598894107755,51.2397419584762,175.679115286204,36.5998156846259,7.31996313692517,14.6399262738503,450.867204131962,0,23.3388318329042,367.586601368241,17.5041238746782,11.6694159164521,46.6776636658084,0,1376.99107814135,70.0164954987126,46.6776636658084,70.0164954987126,466.362975155436,134.198283039199,52.5123716240345,29.1735397911303,157.537114872103,87.5206193733908,29.1735397911303,5.83470795822605,0,0,0,16.0694668152269,74.9908451377257,26.7824446920449,48.2084004456808,26.7824446920449,80.3473340761347,0,0,10.712977876818,10.712977876818,5.35648893840898,42.7614259177893,12.2175502622255,18.3263253933383,0,61.0877513111275,6.10877513111275,0,0,42.7614259177893,18.3263253933383,48.870201048902,30.5438756555638,18.3263253933383,6.10877513111275,24.435100524451,79.4140767044658,12.2175502622255,19.6525716818289,9.82628584091445,19.6525716818289,127.741715931888,78.6102867273156,108.089144250059,206.352002659204,154.830057311524,113.134397804758,84.8507983535685,103.706531321028,39.0010602365458,21.9828135143343,113.539336593785,170.309004890677,170.309004890677,190.952520635001,3860.33744418868,6497.54658052613,0,18.1821011981067,195.318333930384,234.382000716461,65.1061113101281,201.828945061397,103.934896253553,188.271878650838,2152.57514590791,627.528809866291,1065.60536446789,2901.1679920664,861.091350836729,1330.21638785172,135.799352820129,419.947489428546,943.825653096013,1268.74923858808,513.754660086192,394.78060220511,717.437825161209,762.989433107953,1764.82570742904,5.16030908604984,3447.08646948129,1522.2911803847,5.16030908604984,10.3206181720997,843.122929088944,493.718516650354,58.8838597839872,493.718516650354,308.00788194701,733.783483461994,3795.74419222933,5460.11928166494,3600.90923732269,124.952686468611,533.888751274973,726.997448544644,34.0780054005302,159.030691869141,897.387475547294,205.138390531678,0,867.391962258464,313.7375182637,0,0,18.4551481331588,128.612464966008,2081.1835239954,239.686866527561,314.96144597469,526.923577617871,215.888324788275,2940.19337568793,8491.60744167214,0,0,0,0,0,0,0,0
0,0,0,0,192.089729051322,390.803241863034,26.4951350415616,26.4951350415616,317.941620498739,142.277863669474,62.6022600145688,187.806780043706,933.342785671752,85.3667182016847,273.173498245391,443.90693464876,358.540216447076,68.2933745613477,28.4555727338949,39.8378018274529,35.7755358708201,95.1595207800272,424.55786194166,270.838636066231,29.2798525477007,58.5597050954014,1171.19410190803,30.6587949698294,29.1735397911303,40.8429557075824,571.801379906153,5.83470795822605,5.83470795822605,536.793132156797,0,11.6694159164521,33.7989685748283,64.1817875404866,215.884194454364,210.623701927423,65.3205040768765,291.735397911303,5.83470795822605,0,105.024743248069,29.1735397911303,11.191196896635,0,5.35648893840898,0,10.712977876818,21.4259557536359,42.8519115072718,21.4259557536359,48.2084004456808,449.945070826354,16.0694668152269,26.7824446920449,5.35648893840898,10.712977876818,128.555734521816,0,61.0877513111275,0,6.10877513111275,0,6.10877513111275,0,6.10877513111275,24.435100524451,12.2175502622255,42.7614259177893,0,12.2175502622255,18.3263253933383,6.10877513111275,66.1315083094199,58.9577150454867,117.915430090973,49.1314292045723,687.840008864012,167.046859295546,206.352002659204,304.614861068348,157.220573454631,342.988967628936,895.647315954334,94.2786648372983,122.562264288488,78.0021204730917,363.940121065698,92.8958208494602,356.100646589597,108.378457657704,92.8958208494602,9459.8910898367,4412.55149034936,10.3217578721622,5.16087893608112,0,234.382000716461,117.191000358231,90.6787921488762,536.255571622526,552.264177375791,1575.20805137868,5560.20791154841,1165.3111295643,154.788746091032,370.361871327625,1070.96307792238,873.43674654765,800.833426134235,135.384827288362,1249.40854897546,710.120550551228,554.211230018712,2258.6005606927,2040.21657998908,1573.8942712452,20.6412363441994,1026.90150812392,247.694836130392,36.1221636023489,0,2473.12211092746,9.05905535138264,190.240162379035,240.06496681164,144.944885622122,611.486236218328,135.88583027074,274.498131654988,5831.86845116635,1669.82226462598,579.326091809013,1238.1675295526,113.593351335101,56.7966756675503,113.593351335101,230.689351664485,0,0,0,0,0,0,46.7681690785484,151.996549505282,1397.19905122163,1090.94783543174,1285.15329031422,2210.28522997519,10557.9671217885,10475.7239504406,0,0,0,0,0,0,0,0
0,0,0,0,1357.87567088003,1112.79567174559,178.842161530541,304.694052977959,2344.8194511782,165.04232185659,182.115665496927,386.995789180971,313.011300072844,34.1466872806739,153.660092763032,409.760247368086,11.382229093558,34.1466872806739,233.335696417938,0,1098.38510752834,102.479483916952,475.797603900136,175.679115286204,161.039189012354,7.31996313692517,336.718304298558,39.4640132854537,5.83470795822605,0,23.3388318329042,35.0082477493563,81.6859114151647,17.5041238746782,5.83470795822605,0,6.97342449461603,46.6776636658084,249.612600391054,111.574791913856,187.355432732657,303.404813827755,58.3470795822605,198.380070579686,29.1735397911303,29.1735397911303,0,5.35648893840898,0,16.0694668152269,10.712977876818,433.875604011127,85.7038230145437,42.8519115072718,267.824446920449,0,0,0,21.4259557536359,0,0,38.9999949542704,30.5438756555638,24.435100524451,12.2175502622255,0,30.5438756555638,24.435100524451,12.2175502622255,12.2175502622255,36.6526507866765,24.435100524451,54.9789761800148,18.3263253933383,6.10877513111275,12.2175502622255,9.82628584091445,68.7840008864012,167.046859295546,9.82628584091445,206.352002659204,284.962289386519,176.87314513646,68.7840008864012,275.136003545605,907.734094758574,1528.2454071673,84.8507983535685,9.42786648372983,39.0010602365458,47.7872081947399,92.8958208494602,232.23955212365,129.021973402028,1703.09004890677,1032.17578721622,856.705903389466,30.9652736164867,5.16087893608112,0,1080.76144774813,162.76527827532,107.626925272748,125.514585767225,941.359393254189,809.569078198603,62.5366980344346,2604.81311314372,43.208884988223,1398.11606426179,725.2919980166,58.640629626874,216.044424941115,3.86813792252464,847.122205032897,997.979584011358,364.297596520149,269.513680351565,232.016104757849,129.007727151246,3524.49110577204,159.969581667545,1088.82521715652,92.8855635488971,170.290199839645,175.450508925694,34.8606007816318,833.433092327203,557.131904110032,203.828745406109,670.370096002315,348.773631028232,226.476383784566,745.044527358845,1522.15090789035,851.950135013254,533.888751274973,318.061383738282,306.702048604772,5486.55886948536,214.365964598257,0,0,0,9.22757406657941,0,46.137870332897,75.9982747526412,444.29760624621,4366.97778770946,3952.16825595679,290.911686705103,5469.82673470502,14073.8626969118,1398.13391291454,0,0,0,0,0,0,0,0
0,0,0,0,344.436755540301,827.972970048801,1867.90702043009,649.13080851826,946.268408522217,45.5289163742318,404.069132821307,603.258141958572,5.69111454677898,28.4555727338949,369.922445540634,1445.54309488186,210.571238230822,165.04232185659,1320.33857485272,22.7644581871159,210.571238230822,319.566116508359,146.399262738503,29.2798525477007,51.2397419584762,29.2798525477007,7.31996313692517,21.9598894107755,278.793352329292,1575.37114872103,40.8429557075824,5.83470795822605,58.3470795822605,5.83470795822605,567.105388484317,31.3804102257721,20.9202734838481,851.967067517684,224.358863002241,122.034928655781,75.5689529043864,406.081561364906,46.6776636658084,23.3388318329042,0,35.0082477493563,35.0082477493563,5.35648893840898,16.0694668152269,37.4954225688629,0,0,26.7824446920449,128.555734521816,42.8519115072718,10.712977876818,0,0,21.4259557536359,21.4259557536359,0,10.712977876818,12.2175502622255,6.10877513111275,0,0,0,18.3263253933383,30.5438756555638,0,0,6.10877513111275,0,24.435100524451,18.3263253933383,12.2175502622255,0,9.82628584091445,98.2628584091445,9.82628584091445,88.4365725682301,216.178288500118,206.352002659204,275.136003545605,442.18286284115,255.483431863776,37.7114659349193,311.119593963084,94.2786648372983,19.5005301182729,15.4826368082434,180.630762762839,165.148125954596,82.5740629772979,1527.62016508001,25.8043946804056,82.5740629772979,175.469883826758,139.34373127419,12.7863404193741,62.9921747262642,163.403843340044,156.893232209032,1324.17887984423,12.5514585767225,1286.52450411406,68.6359514434534,174.485088918718,406.432558203006,743.810091582981,3592.51015187797,521.592968786406,152.012886453575,20.0816715559701,657.583446829189,1659.43116876307,866.318553458261,456.988565473482,742.682481124731,1867.1859567769,330.25978150719,108.366490807047,500.549981346834,1862.87158006399,0,61.9237090325981,748.244817477227,398.598435460836,394.068907785145,49.8248044326045,806.255926273055,1399.62405178862,285.360243568553,127.181934362175,34.0780054005302,636.122767476563,363.498724272322,329.420718871792,79.5153459345704,79.5153459345704,119.958462865532,18.4551481331588,0,0,9.22757406657941,0,0,243.068419459322,309.839120145383,46.7681690785484,603.268454333741,4581.85906560538,1383.69429405237,5401.47108015361,0,0,0,0,0,0,0,0,0
0,0,0,0,66.2378376039041,132.475675207808,205.337296572103,46.3664863227328,781.606483726068,11.382229093558,1041.47396206055,648.787058332804,91.0578327484637,22.7644581871159,495.126965569771,455.289163742318,404.069132821307,893.5049838443,3147.18634436877,130.895634575916,79.6756036549057,59.3642738717418,58.5597050954014,36.5998156846259,80.5195945061769,292.798525477007,1149.23421249725,29.2798525477007,685.740777639704,0,11.6694159164521,70.0164954987126,64.1817875404866,29.1735397911303,39.5631138949162,34.8671224730802,34.8671224730802,27.8936979784641,233.609720569637,404.45862068773,156.902051128861,624.172626253911,93.3553273316168,75.8512034569387,110.859451206295,52.5123716240345,64.7560862807248,5.35648893840898,10.712977876818,5.35648893840898,5.35648893840898,69.6343561993167,10.712977876818,117.842756644998,0,0,0,0,0,5.35648893840898,5.35648893840898,21.4259557536359,164.936928540044,0,48.870201048902,6.10877513111275,12.2175502622255,6.10877513111275,18.3263253933383,24.435100524451,36.6526507866765,54.9789761800148,0,30.5438756555638,42.7614259177893,6.10877513111275,15.9350609720272,49.1314292045723,412.704005318407,19.6525716818289,127.741715931888,39.3051433636578,68.7840008864012,265.30971770469,353.74629027292,58.9577150454867,65.9950653861088,28.2835994511895,18.8557329674597,34.7837761572805,150.845863739677,179.33193258538,335.457130845273,190.952520635001,1001.21051359974,30.9652736164867,175.469883826758,159.987247018515,61.9305472329735,5.16087893608112,62.7572928836126,213.374795804283,62.7572928836126,903.705017524022,81.5844807486964,2422.43150530745,212.051226709215,186.94830955577,1130.71325426555,580.23359841328,697.514857667028,595.665343051931,179.008237808352,40.1225360604928,54.153930915345,2638.07006316181,1717.45323760094,943.825653096013,1632.3542033054,1932.810292371,3815.61676890174,1578.24885565275,1496.48963495445,835.970071940074,5.16030908604984,464.427817744485,1388.12314414741,268.503695686505,403.127963136527,22.6476383784566,81.5314981624438,321.596464974084,240.06496681164,378.393140641634,522.387352364336,3362.36319951898,147.671356735631,204.468032403181,34.0780054005302,296.043243270118,166.096333198429,64.5930184660559,0,0,0,18.4551481331588,36.9102962663176,202.146271515592,531.987923268488,409.221479437299,79.0973214316925,4856.14554780284,7413.99618788352,12476.8366142453,0,0,0,0,0,0,0,0,0
0,0,0,0,132.475675207808,158.97081024937,59.6140538435137,741.863781163725,839.355199142359,51.2200309210108,2708.97052426679,4404.92265920693,722.77154744093,449.598049195539,28.4555727338949,449.598049195539,221.95346732438,409.760247368086,756.918234721604,22.7644581871159,39.8378018274529,34.1466872806739,87.8395576431021,1793.39096854667,270.838636066231,336.718304298558,3491.62241631331,468.477640763211,1252.98007925319,17.5041238746782,17.5041238746782,17.5041238746782,46.6776636658084,46.6776636658084,24.4069857311561,170.848900118093,125.521640903089,76.7076694407763,24.4069857311561,111.574791913856,146.441914386937,43.0498261422242,40.8429557075824,420.098972992276,52.5123716240345,52.5123716240345,81.7819911355859,5.35648893840898,5.35648893840898,0,10.712977876818,16.0694668152269,69.6343561993167,0,0,0,5.35648893840898,0,0,0,203.546579659541,0,0,6.10877513111275,0,24.435100524451,18.3263253933383,48.870201048902,24.435100524451,12.2175502622255,30.5438756555638,18.3263253933383,42.7614259177893,0,30.5438756555638,30.5438756555638,0,0,432.356577000236,0,147.394287613717,39.3051433636578,58.9577150454867,68.7840008864012,196.525716818289,166.250020581176,65.9950653861088,28.2835994511895,9.42786648372983,141.417997255947,47.1393324186492,697.662119796008,53.1941027431627,1321.18500763677,87.7349419133791,61.9305472329735,65.2750982898139,237.400431059732,35.4246750256073,0,163.168961497393,332.613652283147,916.256476100744,445.57677947365,131.790315055587,69.0330221719739,361.60987435383,1302.40655657186,2587.03466006441,77.1587231932553,92.5904678319064,21.6044424941115,111.108561398288,6.17269785546042,146.989241055936,1271.17696494451,183.40513640234,219.286813734183,592.974659414184,1149.03283612439,882.990763179227,3764.96649329842,732.495315326245,51.6030908604984,82.5649453767974,655.359253928329,423.145345056087,606.507404315628,720.19490043492,18.1181107027653,144.944885622122,833.433092327203,231.005911460257,165.363276107015,567.966756675503,45.4373405340402,2760.31843744294,13017.7980630025,21605.4554239361,5135.1200101454,341.420240463438,295.282370130541,1153.44675832243,701.295629060035,119.958462865532,73.8205925326353,92.2757406657941,1062.85370505836,385.696160451635,858.590007184335,589.532476464751,1275.84658264746,16953.9169531985,20207.9725229081,0,0,0,0,0,0,0,0,0
0,0,0,0,178.842161530541,251.703782894835,66.2378376039041,2517.03782894835,2371.31458621977,576.6679076519,2532.54597331665,2037.41900774687,1946.36117499841,2100.02126776144,483.744736476213,210.571238230822,28.4555727338949,751.227120174825,227.644581871159,5.69111454677898,51.2200309210108,34.1466872806739,14.6399262738503,585.597050954014,65.8796682323266,51.2397419584762,7.31996313692517,80.5195945061769,168.252839392709,46.6776636658084,87.5206193733908,40.8429557075824,35.0082477493563,64.1817875404866,6.97342449461603,122.034928655781,174.335612365401,275.450267537333,20.9202734838481,48.8139714623122,94.1412306773164,73.2209571934683,448.717726004482,93.3553273316168,227.553610370816,175.041238746782,235.493353849153,26.7824446920449,251.754980105222,53.5648893840898,74.9908451377257,1639.08561515315,5.35648893840898,0,0,5.35648893840898,0,0,5.35648893840898,0,0,10.712977876818,219.616046474768,464.266909964569,0,0,109.95795236003,0,73.305301573353,12.2175502622255,6.10877513111275,6.10877513111275,0,44.4680163631165,36.6526507866765,0,58.9577150454867,49.1314292045723,1405.15887525077,1523.07430534174,167.046859295546,1061.23887081876,29.4788575227434,58.9577150454867,314.441146909262,68.7840008864012,113.134397804758,113.134397804758,0,94.2786648372983,188.557329674597,169.701596707137,144.099671421245,2157.24739528191,108.378457657704,69.0330221719739,71.5508275781751,618.441158224812,0,0,138.066044343948,803.293348910242,50.2058343068901,357.716569436592,181.996149362477,276.132088687896,6155.93855641795,2766.83498142539,4495.38022910989,370.361871327625,219.130773868845,935.163725102254,58.640629626874,12.3453957109208,513.506928565078,920.636596293026,466.719028955161,1385.09014136934,2165.77731195934,774.391306311042,505.343636414563,567.441166413257,548.353993303811,1857.71127097794,335.420090593239,536.672144949183,485.069054088685,1021.74119903787,54.3543321082958,40.7657490812219,235.535439135949,1136.91144659852,471.070878271897,287.802587127808,749.716118811664,227.186702670201,79.5153459345704,22.7186702670201,9098.82744194156,1374.47955115472,406.013258929494,2297.66594257827,830.481665992147,784.34379565925,1282.63279525454,406.013258929494,424.468407062653,3506.47814530018,1022.27792303079,365.692915555731,1196.81317818239,2293.89192484959,21111.770320619,33621.0792206327,0,0,0,0,0,0,0,0,0
